dataset,subject_id,model,seed,protocol,epoch,train_loss,val_score,best_epoch,epochs_completed,is_best_epoch
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,2,0.46271415054798126,0.012241736302773159,6,16,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,3,0.3205987811088562,0.02248150495191415,6,16,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,4,0.2786373235285282,-0.010661519753436247,6,16,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,5,0.24601319432258606,0.01954767412195603,6,16,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,6,0.23360074684023857,0.08523567095398903,6,16,True
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,7,0.23528389632701874,0.045943395545085274,6,16,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,8,0.18065038789063692,0.030455612391233445,6,16,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,9,0.18607483431696892,0.07005207867672046,6,16,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,10,0.19393806532025337,-0.030244919223090014,6,16,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,11,0.19219854101538658,0.013173599199702343,6,16,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,12,0.22212060168385506,0.0583303810407718,6,16,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,13,0.15774058550596237,0.02182830418460071,6,16,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,14,0.17779134958982468,0.06093682510157426,6,16,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,15,0.13408006355166435,0.05653645232693331,6,16,False
weissbart_tf64,P11,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,16,0.12483420968055725,0.021127475363512834,6,16,False
weissbart_tf64,P11,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,1,,0.08595242320249478,1,11,True
weissbart_tf64,P11,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,2,,0.07293397311586887,1,11,False
weissbart_tf64,P11,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,3,,0.06469365507364273,1,11,False
weissbart_tf64,P11,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,4,,0.057421804716189705,1,11,False
weissbart_tf64,P11,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,5,,0.037496052744487925,1,11,False
weissbart_tf64,P11,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,6,,0.04958501616492868,1,11,False
weissbart_tf64,P11,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,7,,0.06212145892592768,1,11,False
weissbart_tf64,P11,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,8,,0.06101787731361886,1,11,False
weissbart_tf64,P11,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,9,,0.05246683197716872,1,11,False
weissbart_tf64,P11,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,10,,0.07484328305969636,1,11,False
weissbart_tf64,P11,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,11,,0.035671547365685306,1,11,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,1,1.0218675881624222,0.013695868849754333,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,2,0.45864926278591156,-0.001376095941911141,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,3,0.29336245357990265,0.029168665036559106,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,4,0.24401946738362312,-0.005693817433590691,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,5,0.23547499626874924,0.012418326921761036,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,6,0.23530469089746475,0.031202134427924952,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,7,0.19841154292225838,0.01621869350783527,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,8,0.2085009105503559,0.03164934068918228,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,9,0.21104922145605087,0.00015764633814493816,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,10,0.20333800464868546,0.011297713530560334,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,11,0.18197199329733849,0.042010034807026385,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,12,0.15593506768345833,0.019899032233903807,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,13,0.20428259298205376,0.032144289432714385,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,14,0.1990133374929428,0.03553220871835947,51,61,False
