dataset,model,task,protocol,seed,subject_id,recording_id,sampling_rate,metric_name,metric_value,num_valid_samples,checkpoint_id,artifact_scope,recording_length,coverage_ratio,dropped_samples_reason,full_eval_not_capped,model_family_contract
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_FLOP01,64,pearson_r,0.07255190881518457,779,lasso_alpha_0.001,subject_specific_local_models_weissbart_full,828,0.9408212560386473,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_FLOP02,64,pearson_r,0.03734412186614193,699,lasso_alpha_0.001,subject_specific_local_models_weissbart_full,748,0.9344919786096256,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_FLOP03,64,pearson_r,0.14588906454552636,655,lasso_alpha_0.001,subject_specific_local_models_weissbart_full,704,0.9303977272727273,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_FLOP04,64,pearson_r,0.17718687909670244,1213,lasso_alpha_0.001,subject_specific_local_models_weissbart_full,1262,0.9611727416798732,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP01,64,pearson_r,0.0266924597784534,990,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,1039,0.9528392685274302,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP02,64,pearson_r,0.02302323654147424,970,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,1019,0.9519136408243376,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP03,64,pearson_r,0.10420163954079031,890,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,939,0.9478168264110756,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP04,64,pearson_r,0.1118573516472625,870,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,919,0.9466811751904244,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP05,64,pearson_r,0.07392549438543064,1191,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,1240,0.9604838709677419,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP06,64,pearson_r,0.15124713313730878,894,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,943,0.9480381760339343,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP07,64,pearson_r,0.10224268970406354,1134,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,1183,0.9585798816568047,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP08,64,pearson_r,0.12070735312996417,1104,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,1153,0.9575021682567216,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_BROP01,64,pearson_r,0.0962149144940801,1017,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,1066,0.9540337711069419,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_BROP02,64,pearson_r,0.13963964282000035,1120,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,1169,0.9580838323353293,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_BROP03,64,pearson_r,0.2217647671210871,1000,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,1049,0.9532888465204957,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_FLOP01,64,pearson_r,0.044039435783277806,779,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,828,0.9408212560386473,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_FLOP02,64,pearson_r,-0.034831096155126966,699,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,748,0.9344919786096256,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_FLOP03,64,pearson_r,0.10121527010837161,655,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,704,0.9303977272727273,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_FLOP04,64,pearson_r,0.19274057098735453,1213,elasticnet_alpha_0.01_l1_0.2,subject_specific_local_models_weissbart_full,1262,0.9611727416798732,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP01,64,pearson_r,0.1455446131703606,990,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1039,0.9528392685274302,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP02,64,pearson_r,-0.06857763786072266,970,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1019,0.9519136408243376,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP03,64,pearson_r,0.0815031250494422,890,vlaai_epoch_1,subject_specific_local_models_weissbart_full,939,0.9478168264110756,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP04,64,pearson_r,0.1937817263831892,870,vlaai_epoch_1,subject_specific_local_models_weissbart_full,919,0.9466811751904244,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP05,64,pearson_r,0.1683044936812241,1191,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1240,0.9604838709677419,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP06,64,pearson_r,0.11513831208932708,894,vlaai_epoch_1,subject_specific_local_models_weissbart_full,943,0.9480381760339343,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP07,64,pearson_r,0.1068855002341487,1134,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1183,0.9585798816568047,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP08,64,pearson_r,0.16896687379220757,1104,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1153,0.9575021682567216,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_BROP01,64,pearson_r,0.03791305150605241,1017,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1066,0.9540337711069419,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_BROP02,64,pearson_r,0.1677801115995174,1120,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1169,0.9580838323353293,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_BROP03,64,pearson_r,0.2111180235342356,1000,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1049,0.9532888465204957,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_FLOP01,64,pearson_r,0.12950916674326607,779,vlaai_epoch_1,subject_specific_local_models_weissbart_full,828,0.9408212560386473,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_FLOP02,64,pearson_r,0.10930912849843256,699,vlaai_epoch_1,subject_specific_local_models_weissbart_full,748,0.9344919786096256,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_FLOP03,64,pearson_r,0.004920756113607939,655,vlaai_epoch_1,subject_specific_local_models_weissbart_full,704,0.9303977272727273,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_FLOP04,64,pearson_r,0.09959237605980054,1213,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1262,0.9611727416798732,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP01,64,pearson_r,0.11949727722569427,640,happyquokka_epoch_34,subject_specific_local_models_weissbart_full,1039,0.6159769008662175,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP02,64,pearson_r,0.0177640729731817,640,happyquokka_epoch_34,subject_specific_local_models_weissbart_full,1019,0.6280667320902846,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP03,64,pearson_r,0.1061357758807854,640,happyquokka_epoch_34,subject_specific_local_models_weissbart_full,939,0.6815761448349308,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP04,64,pearson_r,0.28056812068019665,640,happyquokka_epoch_34,subject_specific_local_models_weissbart_full,919,0.6964091403699674,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP05,64,pearson_r,0.2661448540570002,640,happyquokka_epoch_34,subject_specific_local_models_weissbart_full,1240,0.5161290322580645,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP06,64,pearson_r,-0.07059359953356302,640,happyquokka_epoch_34,subject_specific_local_models_weissbart_full,943,0.6786850477200425,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP07,64,pearson_r,0.1007003702082786,640,happyquokka_epoch_34,subject_specific_local_models_weissbart_full,1183,0.5409974640743872,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_AUNP08,64,pearson_r,0.04908560601715624,640,happyquokka_epoch_34,subject_specific_local_models_weissbart_full,1153,0.5550737207285342,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_BROP01,64,pearson_r,0.16973700490661997,640,happyquokka_epoch_34,subject_specific_local_models_weissbart_full,1066,0.600375234521576,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P02,test_-_P02_-_BROP02,64,pearson_r,0.14047763225528237,640,happyquokka_epoch_34,subject_specific_local_models_weissbart_full,1169,0.5474764756201882,tail shorter than 10s chunk,True,10s_chunk
