job_key,subject_id,model,epoch,train_loss,val_mean_recording_pearson_r,elapsed_seconds,device,gpu_name
sub-03:vlaai:seed0,sub-03,vlaai,9,-0.9523287392179088,0.06519982003209203,31.012210799963214,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:vlaai:seed0,sub-03,vlaai,10,-0.9675617294658072,0.07114795443317526,30.88090580003336,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:vlaai:seed0,sub-03,vlaai,11,-0.9739879324334556,0.06818699461585928,30.768238999997266,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:vlaai:seed0,sub-03,vlaai,12,-0.9781501591830384,0.06058444855552913,30.181581400102004,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,1,0.24278487182325786,0.22850213419490456,1.5232329999562353,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,2,-0.053216235919131175,0.2551180455100167,1.4984501999570057,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,3,-0.13010103007157645,0.3169830746044892,1.5058866000035778,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,4,-0.1715596409307586,0.31952031059301306,1.5023968999739736,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,5,-0.2045519542362955,0.3382445620275811,1.5695085000479594,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,6,-0.23742888867855072,0.3064525877177713,1.620371799916029,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,7,-0.26700171704093617,0.33603955542301056,1.7313056000275537,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,8,-0.3029369529750612,0.35234645250267044,1.7445150999119505,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,9,-0.3286644195516904,0.30457081220298166,1.6416234000353143,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,10,-0.3716159231132931,0.3111534732092293,1.5710573999676853,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,11,-0.4037203854984707,0.24880971656511808,1.6614462001016364,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,12,-0.44765060726139283,0.26987059283262826,1.611738899955526,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,13,-0.49304767532481086,0.27533139505450605,1.727548100054264,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,14,-0.5454293075535033,0.23196084562117744,1.6095633000368252,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,15,-0.5853810558716456,0.23619781091062564,1.5290181000018492,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,16,-0.6245769245756997,0.19239877668311706,1.7031212999718264,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,17,-0.6681448751025729,0.22307317758492498,1.5681940999347717,cuda,NVIDIA GeForce RTX 5060 Ti
sub-03:happyquokka:seed0,sub-03,happyquokka,18,-0.6990011798010932,0.2003485815802687,1.7513904999941587,cuda,NVIDIA GeForce RTX 5060 Ti
