dataset,model,task,protocol,seed,subject_id,metric_name,metric_value,num_recordings,checkpoint_id,artifact_scope
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P11,mean_recording_pearson_r,0.08922455910492093,15,cca_nc_4,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P11,mean_recording_pearson_r,0.1073741625755264,15,fcnn_epoch_0,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P11,mean_recording_pearson_r,0.180651136296568,15,adt_epoch_5,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P12,mean_recording_pearson_r,0.17372779956779152,15,ridge_alpha_10.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P12,mean_recording_pearson_r,0.1363743607291315,15,cca_nc_2,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P12,mean_recording_pearson_r,0.17910841032020988,15,fcnn_epoch_2,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,42,P12,mean_recording_pearson_r,0.20470608768357818,15,adt_epoch_3,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P00,mean_recording_pearson_r,0.13254733446979064,15,ridge_alpha_100.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P00,mean_recording_pearson_r,0.06411140220705791,15,cca_nc_2,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P00,mean_recording_pearson_r,0.0704019774916806,15,fcnn_epoch_5,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P00,mean_recording_pearson_r,0.16175281099610483,15,adt_epoch_8,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P01,mean_recording_pearson_r,0.08419014163262838,15,ridge_alpha_1.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P01,mean_recording_pearson_r,0.09495414914277106,15,cca_nc_4,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P01,mean_recording_pearson_r,0.12681560842549597,15,fcnn_epoch_2,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P01,mean_recording_pearson_r,0.09925820378089485,15,adt_epoch_7,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P02,mean_recording_pearson_r,0.1461383795288638,15,ridge_alpha_100.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P02,mean_recording_pearson_r,0.04335437285897882,15,cca_nc_4,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P02,mean_recording_pearson_r,0.08581154004274433,15,fcnn_epoch_1,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P02,mean_recording_pearson_r,0.13594003800438886,15,adt_epoch_11,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,mean_recording_pearson_r,0.15328675079009205,15,ridge_alpha_100.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,mean_recording_pearson_r,0.09235633099448197,15,cca_nc_4,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,mean_recording_pearson_r,0.1428273098312781,15,fcnn_epoch_2,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P03,mean_recording_pearson_r,0.16489320443333025,15,adt_epoch_3,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P04,mean_recording_pearson_r,0.15641946834537293,15,ridge_alpha_100.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P04,mean_recording_pearson_r,0.07927436820213123,15,cca_nc_4,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P04,mean_recording_pearson_r,0.10591600766627231,15,fcnn_epoch_4,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P04,mean_recording_pearson_r,0.09229305602147655,15,adt_epoch_3,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P05,mean_recording_pearson_r,0.15318522294329492,15,ridge_alpha_1.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P05,mean_recording_pearson_r,0.09124425320427514,15,cca_nc_4,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P05,mean_recording_pearson_r,0.08133111417016951,15,fcnn_epoch_4,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P05,mean_recording_pearson_r,0.14894581122791462,15,adt_epoch_9,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P06,mean_recording_pearson_r,0.06673353980209834,15,ridge_alpha_10.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P06,mean_recording_pearson_r,0.04920611017410582,15,cca_nc_1,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P06,mean_recording_pearson_r,0.014364226850250643,15,fcnn_epoch_9,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P06,mean_recording_pearson_r,0.10456160623305952,15,adt_epoch_7,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P07,mean_recording_pearson_r,0.13858419702944305,15,ridge_alpha_10.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P07,mean_recording_pearson_r,0.11135284179342281,15,cca_nc_2,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P07,mean_recording_pearson_r,0.12131907985274418,15,fcnn_epoch_1,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P07,mean_recording_pearson_r,0.10851277169978722,15,adt_epoch_1,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P08,mean_recording_pearson_r,0.10332106633028906,15,ridge_alpha_100.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P08,mean_recording_pearson_r,0.10176183935137799,15,cca_nc_4,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P08,mean_recording_pearson_r,0.08536221482546372,15,fcnn_epoch_6,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P08,mean_recording_pearson_r,0.042914473945972045,15,adt_epoch_5,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P09,mean_recording_pearson_r,0.14148315889106838,15,ridge_alpha_10.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P09,mean_recording_pearson_r,0.1166026776245573,15,cca_nc_4,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P09,mean_recording_pearson_r,0.1011757016271256,15,fcnn_epoch_2,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P09,mean_recording_pearson_r,0.17359494463346342,15,adt_epoch_2,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P10,mean_recording_pearson_r,0.13112665731121304,15,ridge_alpha_100.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P10,mean_recording_pearson_r,0.09218244704746066,15,cca_nc_4,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P10,mean_recording_pearson_r,0.07175438839919579,15,fcnn_epoch_1,full_subject_single_seed_validation
weissbart_tf64,adt,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P10,mean_recording_pearson_r,0.06533362349900014,15,adt_epoch_9,full_subject_single_seed_validation
weissbart_tf64,ridge,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P11,mean_recording_pearson_r,0.1506067789566798,15,ridge_alpha_10.0,full_subject_single_seed_validation
weissbart_tf64,cca,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P11,mean_recording_pearson_r,0.08922455910492093,15,cca_nc_4,full_subject_single_seed_validation
weissbart_tf64,fcnn,reconstruction,gate0_gate2_full_subject_single_seed_v1,2026,P11,mean_recording_pearson_r,0.0990324419127542,15,fcnn_epoch_2,full_subject_single_seed_validation
