dataset,model,task,protocol,seed,subject_id,metric_name,metric_value,num_recordings,checkpoint_id,artifact_scope,source_artifact,method_protocol_marker
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.17576963859053327,24,ridge_alpha_10.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.1423991543183382,24,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.12716406771101538,24,elasticnet_alpha_0.01_l1_0.2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.10368359960506594,24,cca_nc_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.10726256598750193,24,fcnn_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.10726256598750193,24,dnn_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.11735555375763089,24,cnn_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.1799249452720794,24,eegnet_epoch_23,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.18624417457124168,24,adt_epoch_5,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.11747147439015763,24,vlaai_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.17580317733954276,24,happyquokka_epoch_67,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.10103351765101587,24,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.16560533928650337,24,ridge_alpha_1.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.12281573807428625,24,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.12128658129427794,24,elasticnet_alpha_0.001_l1_0.2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.08291109678192438,24,cca_nc_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.07677873152917296,24,fcnn_epoch_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.07677873152917296,24,dnn_epoch_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.146893117599967,24,cnn_epoch_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.15546111218584865,24,eegnet_epoch_13,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.0992215381524965,24,adt_epoch_14,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.1045039879072532,24,vlaai_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.15073119189697037,24,happyquokka_epoch_50,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.030553639008949807,40,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.07455164128938592,40,ridge_alpha_100.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.033079474001927386,40,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.034788134786748345,40,elasticnet_alpha_0.001_l1_0.8,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.05466789043025398,40,cca_nc_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.047380536407766696,40,fcnn_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.047380536407766696,40,dnn_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.07687914139141525,40,cnn_epoch_3,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.06890305310353312,40,eegnet_epoch_18,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.07820436564419772,40,adt_epoch_5,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.046290212561243584,40,vlaai_epoch_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.042529817682802375,40,happyquokka_epoch_21,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.025603464469676946,40,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.0532322994247915,40,ridge_alpha_100.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.027443247222211753,40,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.031711348365430145,40,elasticnet_alpha_0.01_l1_0.5,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.04813768593658464,40,cca_nc_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.041758128130201334,40,fcnn_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.041758128130201334,40,dnn_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.03471763787735132,40,cnn_epoch_9,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.06711522292372823,40,eegnet_epoch_24,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.04801468432647758,40,adt_epoch_6,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.06181157889472115,40,vlaai_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.01620423204757946,40,happyquokka_epoch_15,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.0805978946428623,40,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.13969030556840906,40,ridge_alpha_100.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.0913416808851735,40,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.09221225112432056,40,elasticnet_alpha_0.001_l1_0.8,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.075551125346868,40,cca_nc_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.08145158270092161,40,fcnn_epoch_3,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.08145158270092161,40,dnn_epoch_3,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.1268608568285052,40,cnn_epoch_3,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.14009692493144627,40,eegnet_epoch_11,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.15442498775195998,40,adt_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.10279563438244335,40,vlaai_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P08,mean_recording_pearson_r,0.14563403794553578,40,happyquokka_epoch_28,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.05397494067019461,40,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.10027278233823851,40,ridge_alpha_100.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.05905216001005509,40,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.05956559446231702,40,elasticnet_alpha_0.001_l1_0.8,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.0699834063290874,40,cca_nc_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.06052687202317385,40,fcnn_epoch_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.06052687202317385,40,dnn_epoch_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.08754920598705271,40,cnn_epoch_7,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.0914962635605347,40,eegnet_epoch_13,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.11296447717892708,40,adt_epoch_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.07891564429512929,40,vlaai_epoch_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P09,mean_recording_pearson_r,0.1140968188738071,40,happyquokka_epoch_43,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.05751380747604471,40,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.1440027855848304,40,ridge_alpha_100.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.09264746312519562,40,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.09667201505321883,40,elasticnet_alpha_0.01_l1_0.2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.10525841471761169,40,cca_nc_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.09636919055979025,40,fcnn_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.09636919055979025,40,dnn_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.14803266139217208,40,cnn_epoch_5,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.14409028862756784,40,eegnet_epoch_12,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.1827677384170755,40,adt_epoch_3,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.12569974625669178,40,vlaai_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.17442290081659967,40,happyquokka_epoch_50,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.04926802546268798,16,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.04484871423582774,16,ridge_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.0019871137331055806,16,lasso_alpha_0.01,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,-0.0021333631940971577,16,elasticnet_alpha_0.1_l1_0.2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.016974706486111327,16,cca_nc_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.052521907775682414,16,fcnn_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.052521907775682414,16,dnn_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.009873358774490523,16,cnn_epoch_24,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.010072500647441378,16,eegnet_epoch_22,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.029009043521297694,16,adt_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.021354426827247586,16,vlaai_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,-0.0001975521606870697,16,happyquokka_epoch_6,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P12,mean_recording_pearson_r,0.02670175938940066,16,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P12,mean_recording_pearson_r,0.05103841997118094,16,ridge_alpha_1.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
