dataset,model,task,protocol,seed,subject_id,metric_name,metric_value,num_recordings,checkpoint_id,artifact_scope
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P03,mean_recording_pearson_r,0.08157747579864043,24,adt_epoch_4,subject_specific_modelset_etard_full
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P03,mean_recording_pearson_r,0.06077917907719891,24,vlaai_epoch_3,subject_specific_modelset_etard_full
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P03,mean_recording_pearson_r,0.08550133757760121,24,happyquokka_epoch_5,subject_specific_modelset_etard_full
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.11900002631550947,24,linear_ols,subject_specific_modelset_etard_full
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.17576963859053327,24,ridge_alpha_10.0,subject_specific_modelset_etard_full
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.1423991543183382,24,lasso_alpha_0.001,subject_specific_modelset_etard_full
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.12716406771101538,24,elasticnet_alpha_0.01_l1_0.2,subject_specific_modelset_etard_full
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.10368359960506594,24,cca_nc_1,subject_specific_modelset_etard_full
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.10726256598750193,24,fcnn_epoch_2,subject_specific_modelset_etard_full
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.10726256598750193,24,dnn_epoch_2,subject_specific_modelset_etard_full
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.11735555375763089,24,cnn_epoch_1,subject_specific_modelset_etard_full
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.1799249452720794,24,eegnet_epoch_23,subject_specific_modelset_etard_full
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.18624417457124168,24,adt_epoch_5,subject_specific_modelset_etard_full
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.11747147439015763,24,vlaai_epoch_1,subject_specific_modelset_etard_full
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P04,mean_recording_pearson_r,0.17580317733954276,24,happyquokka_epoch_67,subject_specific_modelset_etard_full
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.10103351765101587,24,linear_ols,subject_specific_modelset_etard_full
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.16560533928650337,24,ridge_alpha_1.0,subject_specific_modelset_etard_full
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.12281573807428625,24,lasso_alpha_0.001,subject_specific_modelset_etard_full
